Fecha,Demanda_Real,Prediccion_RF,Prediccion_LSTM,Temperatura,Humedad,Velocidad_Viento
2018-05-15 14:00:00,29388.0,29706.54,29458.216192364693,21.33000000000002,41.0,4.4
2018-05-15 15:00:00,29263.999999999996,29266.81,29414.066749811172,21.320000000000014,43.4,3.8
2018-05-15 16:00:00,28837.0,29041.72,29698.38636636734,21.25000000000001,43.4,4.0
2018-05-15 17:00:00,28785.999999999996,28785.55999999999,29483.091933608055,20.958000000000027,45.4,3.4
2018-05-15 18:00:00,29538.0,29159.100000000006,29552.004830121994,20.334000000000014,51.6,2.6
2018-05-15 19:00:00,31181.0,30357.929999999997,29854.86280322075,19.612000000000013,52.6,2.6
2018-05-15 20:00:00,30011.999999999996,29591.459999999995,29895.253360509872,18.28800000000002,57.2,1.8
2018-05-15 21:00:00,27313.0,27406.62,27514.708187818527,17.47600000000001,62.4,2.0
2018-05-15 22:00:00,25822.0,25683.67,25612.11383497715,15.460000000000003,67.4,2.2
2018-05-15 23:00:00,24383.0,24381.78,24497.95011675358,14.798000000000012,70.2,1.8
2018-05-16 00:00:00,23435.0,23329.62,23433.661807835102,13.92800000000002,71.4,0.6
2018-05-16 01:00:00,23139.0,23012.600000000006,22821.979572713375,12.960000000000003,77.8,1.6
2018-05-16 02:00:00,22971.0,22986.159999999996,22788.41834166646,12.382000000000005,78.2,1.4
2018-05-16 03:00:00,23365.0,23407.74,22965.310865998268,12.080000000000007,81.2,1.4
2018-05-16 04:00:00,25296.0,25061.820000000003,24277.075553774834,11.202000000000009,81.8,0.6
2018-05-16 05:00:00,27979.0,27759.079999999998,27500.62366527319,10.972000000000014,81.8,1.2
2018-05-16 06:00:00,30238.0,30033.369999999995,30028.468528151512,10.228333333333362,80.33333333333333,1.6666666666666667
2018-05-16 07:00:00,31067.0,31328.050000000003,31386.490099072456,11.90166666666669,74.33333333333333,1.8333333333333333
2018-05-16 08:00:00,31525.0,31551.46,31632.58137321472,15.708000000000016,63.4,1.6
2018-05-16 09:00:00,31972.0,31774.03,31770.889179944992,17.50000000000002,60.6,1.6
2018-05-16 10:00:00,32258.0,32249.500000000007,31780.29803264141,18.746000000000016,52.4,2.2
2018-05-16 11:00:00,32285.0,32186.830000000005,31776.88148665428,19.998000000000026,47.8,2.8
2018-05-16 12:00:00,31231.0,31212.370000000003,31609.15988922119,21.036000000000023,45.0,2.8
2018-05-16 13:00:00,30596.0,30511.109999999997,30507.850326180458,21.508000000000017,44.8,3.8
2018-05-16 14:00:00,30327.000000000004,30365.569999999996,30101.28683114052,21.758000000000003,44.2,3.4
2018-05-16 15:00:00,30121.0,30198.09,30219.960795640945,21.956000000000007,43.8,3.8
2018-05-16 16:00:00,29648.0,29909.070000000007,30306.63562321663,21.686000000000014,44.6,3.6
2018-05-16 17:00:00,29505.0,29685.859999999993,30068.91249036789,21.808000000000014,44.6,3.2
2018-05-16 18:00:00,30045.0,29856.410000000003,30170.943288564682,21.430000000000017,44.8,2.4
2018-05-16 19:00:00,31200.0,31323.929999999997,30370.517501711845,20.54400000000002,49.2,2.0
2018-05-16 20:00:00,29758.0,29526.239999999994,29855.711804628372,19.28800000000001,59.4,1.0
2018-05-16 21:00:00,27376.0,27361.249999999993,27214.829251110554,17.45400000000002,62.8,2.0
2018-05-16 22:00:00,25849.0,25880.55,25565.02643674612,16.420000000000016,65.6,1.4
2018-05-16 23:00:00,24522.000000000004,24361.59,24436.72684508562,15.306000000000017,70.6,1.8
2018-05-17 00:00:00,23598.0,23512.71,23378.718750208616,14.698000000000025,68.8,1.8
2018-05-17 01:00:00,23223.0,23212.119999999995,22772.497853577137,13.930000000000017,72.4,1.4
2018-05-17 02:00:00,23143.0,23056.07,22747.39069098234,13.194000000000006,74.2,1.2
2018-05-17 03:00:00,23638.0,23522.09,23049.00905355811,12.808000000000016,73.0,1.2
2018-05-17 04:00:00,25372.0,25632.590000000004,24538.66521167755,12.076000000000011,76.6,0.8
2018-05-17 05:00:00,27692.0,27825.569999999996,27341.881627082825,12.282000000000016,76.6,1.2
2018-05-17 06:00:00,29799.000000000004,29676.130000000005,29578.51010632515,12.57800000000002,76.2,1.4
2018-05-17 07:00:00,30912.0,30987.18,30962.46319282055,14.098000000000024,67.4,1.4
2018-05-17 08:00:00,31242.0,31597.55,31552.10288655758,16.800000000000022,61.0,1.4
2018-05-17 09:00:00,31519.0,31625.379999999986,31464.091566443443,18.75000000000002,53.0,1.4
2018-05-17 10:00:00,31938.0,31653.12000000001,31442.876116752625,19.96400000000002,46.8,1.4
2018-05-17 11:00:00,31958.0,31821.01,31609.19001507759,20.96200000000001,44.4,1.8
2018-05-17 12:00:00,30897.999999999996,31138.039999999997,31436.460678696632,21.712000000000025,43.0,2.8
2018-05-17 13:00:00,30195.0,30269.120000000003,30374.830976605415,22.326000000000022,42.4,2.6
2018-05-17 14:00:00,29860.0,29934.18,29952.026906251907,22.51200000000002,42.0,3.6
2018-05-17 15:00:00,29652.0,29727.460000000003,29944.552955150604,22.402000000000022,42.8,3.8
2018-05-17 16:00:00,29362.0,29461.869999999995,30045.8443005085,22.42600000000001,42.8,3.2
2018-05-17 17:00:00,29418.999999999996,29330.359999999997,30004.54722881317,21.95400000000002,43.2,3.2
2018-05-17 18:00:00,30064.0,29887.559999999998,30136.360174775124,21.612000000000023,48.2,3.4
2018-05-17 19:00:00,30945.000000000004,31234.469999999998,30330.640453338623,20.07800000000002,53.8,3.2
2018-05-17 20:00:00,29373.999999999996,29526.5,29597.033399939537,18.634000000000015,59.6,2.8
2018-05-17 21:00:00,27011.999999999996,26970.09,27042.00269037485,17.692000000000018,63.8,2.2
2018-05-17 22:00:00,25632.0,25579.01,25399.422550082207,16.850000000000012,68.4,2.4
2018-05-17 23:00:00,24161.999999999996,24221.18,24307.41708391905,16.756000000000018,74.2,1.8
2018-05-18 00:00:00,23355.0,23182.51,23175.813918232918,16.208000000000016,77.0,1.6
2018-05-18 01:00:00,23047.0,23028.57,22617.533871650696,15.682000000000016,77.4,1.2
2018-05-18 02:00:00,23025.0,22968.690000000002,22658.645395457745,15.50000000000001,76.4,2.2
2018-05-18 03:00:00,23351.000000000004,23441.84,23007.28645414114,14.72600000000001,82.0,1.0
2018-05-18 04:00:00,25035.000000000004,25132.34,24189.308663904667,14.32800000000002,86.2,1.8
2018-05-18 05:00:00,27534.999999999996,27525.219999999998,26971.955966174603,13.718000000000007,85.0,1.0
2018-05-18 06:00:00,29661.0,29588.38,29504.63465964794,13.672000000000025,78.8,1.4
2018-05-18 07:00:00,31011.0,30807.14,30762.57539689541,15.19000000000002,73.4,1.0
2018-05-18 08:00:00,31518.000000000004,31676.715000000004,31470.01677465439,17.34000000000001,65.8,1.2
2018-05-18 09:00:00,31875.0,31894.58,31559.58094573021,18.572000000000013,61.2,1.6
2018-05-18 10:00:00,32238.999999999996,32304.280000000002,31590.952917099,19.56600000000002,59.4,1.8
2018-05-18 11:00:00,32118.0,32198.280000000006,31687.410431861877,20.384000000000015,58.4,3.2
